s,x,y,z
0.246896551724,-4.82628109585e-13,0.174017445468,0.12788250713
0.247586206897,-4.65570023307e-13,0.174707094064,0.127885518904
0.248275862069,-4.48511937028e-13,0.17539674266,0.127888530678
0.248965517241,-4.3145385075e-13,0.176086391256,0.127891542452
0.249655172414,-4.14395764472e-13,0.176776039853,0.127894554226
0.250344827586,-3.97337678194e-13,0.177465688449,0.127897566
0.251034482759,-3.80279591915e-13,0.178155337045,0.127900577774
0.251724137931,-3.63221505637e-13,0.178844985641,0.127903589548
0.252413793103,-3.46163419359e-13,0.179534634237,0.127906601322
0.253103448276,-3.2910533308e-13,0.180224282833,0.127909613095
0.253793103448,-3.12047246802e-13,0.180913931429,0.127912624869
0.254482758621,-2.94989160524e-13,0.181603580025,0.127915636643
0.255172413793,-2.77931074245e-13,0.182293228621,0.127918648417
0.255862068966,-2.60872987967e-13,0.182982877217,0.127921660191
0.256551724138,-2.43814901689e-13,0.183672525813,0.127924671965
0.25724137931,-2.2675681541e-13,0.184362174409,0.127927683739
0.257931034483,-2.09698729132e-13,0.185051823005,0.127930695513
0.258620689655,-1.92640642854e-13,0.185741471601,0.127933707287
0.259310344828,-1.75582556576e-13,0.186431120197,0.127936719061
0.26,-1.58524470297e-13,0.187120768793,0.127939730834
